Review_ID,Booking_ID,Review_Text,Rating,Created_At,vader_score,bert_score,Sentiment_Score,Sentiment_Label,Musician_ID,Avg_Musician_Rating,Review_Length,Sentiment_Rating_Gap,anomaly_score,is_anomaly
R498,B498,Enjoyed the performance very much. They interacted warmly with guests of all ages and backgrounds. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2025-06-16,0.898,,0.898,POSITIVE,M165,4.75,28,0.14800000000000002,0.1639,False
R499,B499,What an incredible evening. They interacted warmly with guests of all ages and backgrounds. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-12-02,0.9256,,0.9256,POSITIVE,M304,4.5,24,0.07440000000000002,0.2067,False
R500,B500,Superb performance from start to finish. Their original material was a real talking point among our guests. The guests couldn't stop complimenting the entertainment.,5,2026-03-11,0.906,,0.906,POSITIVE,M100,5.0,24,0.09399999999999997,0.1975,False
R501,B501,What an incredible evening. Played three of our requested songs and arranged them beautifully. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-12-08,0.959,,0.959,POSITIVE,M449,4.5,24,0.041000000000000036,0.2013,False
R502,B502,Terrible experience. Ignored our pre-agreed setlist and played entirely different material. Asked for a refund and will be leaving reviews everywhere.,3,2025-10-08,0.2706,,0.2706,NEGATIVE,M245,3.5,21,0.2294,0.0402,False
R503,B503,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Arrived a full hour early and set up without any fuss. Cannot recommend highly enough!,5,2026-02-15,0.3298,,0.3298,NEGATIVE,M277,4.5,32,0.6702,0.019,False
R504,B504,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Seamlessly transitioned between genres to keep all demographics happy. Cannot recommend highly enough!,5,2024-10-21,0.7186,,0.7186,POSITIVE,M402,5.0,30,0.2814,0.0777,False
R505,B505,Exceptional talent. The vocalist has an exceptional range and genuine stage presence. They had the whole room on their feet within minutes. Truly memorable.,5,2024-11-24,0.8589,,0.8589,POSITIVE,M345,5.0,24,0.1411,0.1768,False
R506,B506,Wow. Just wow. Every single technical element was handled with care and expertise. If I could give six stars I would. Guests are still talking about it.,5,2025-03-25,0.9478,,0.9478,POSITIVE,M236,5.0,27,0.052200000000000024,0.1774,False
R507,B507,Disappointing experience unfortunately. Attitude was rude and dismissive when guests made requests. We expected much better based on the profile.,2,2024-11-20,0.1546,,0.1546,NEGATIVE,M250,3.5,20,0.09540000000000001,0.0186,False
R508,B508,"Very enjoyable night. Perfectly punctual, impeccably presented, and artistically superb. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-01-17,0.9488,,0.9488,POSITIVE,M224,4.75,24,0.19879999999999998,0.1604,False
R509,B509,Their original material was a real talking point among our guests. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-02-17,0.875,,0.875,POSITIVE,M045,4.333333333333333,24,0.125,0.1817,False
R510,B510,Below expectations I'm afraid. Quality was drastically below what the demo videos suggested. Sound issues throughout that were never properly resolved.,2,2024-06-23,0.4337,,0.4337,NEUTRAL,M315,4.0,21,0.18369999999999997,0.0363,False
R511,B511,Outstanding! Played three of our requested songs and arranged them beautifully. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2026-02-03,0.9688,,0.9688,POSITIVE,M212,4.666666666666667,25,0.031200000000000006,0.1845,False
R512,B512,Very impressed overall. The lighting rig they brought added a whole new dimension to the venue. Communication beforehand was quick and clear. Performance delivered as promised.,4,2024-06-28,0.8951,,0.8951,POSITIVE,M332,4.0,26,0.1451,0.201,False
R513,B513,Wow. Just wow. Incredibly professional attitude from enquiry through to pack-down. If I could give six stars I would. Guests are still talking about it.,5,2026-02-19,0.9112,,0.9112,POSITIVE,M467,4.5,25,0.08879999999999999,0.2075,False
R514,B514,What an incredible evening. Played three of our requested songs and arranged them beautifully. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-09-17,0.959,,0.959,POSITIVE,M246,3.0,24,0.041000000000000036,0.0909,False
R515,B515,They stayed thirty minutes over schedule — for free — because the crowd demanded it. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-02-22,0.8787,,0.8787,POSITIVE,M406,5.0,28,0.12129999999999996,0.1714,False
R516,B516,"Good talent but the pacing felt uneven — big peaks and then lulls. Some songs were great, others fell flat. I think a different setlist would have worked better for our audience.",3,2024-12-19,0.962,,0.962,POSITIVE,M367,3.5,32,0.46199999999999997,0.0449,False
R517,B517,"Not bad, not great. Sound check took longer than expected but the performance itself was reasonable. If they tightened up the transitions between songs it would make a big difference.",3,2024-07-28,0.7082,,0.7082,POSITIVE,M038,2.0,30,0.20820000000000005,0.004,False
R518,B518,"Perfect in every way. Incredibly professional attitude from enquiry through to pack-down. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2024-08-11,0.8953,,0.8953,POSITIVE,M001,4.5,23,0.10470000000000002,0.1957,False
R519,B519,Really great performance overall. Played three of our requested songs and arranged them beautifully. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2026-06-11,0.9423,,0.9423,POSITIVE,M311,4.0,28,0.19230000000000003,0.1982,False
R520,B520,Great experience. Every single technical element was handled with care and expertise. They were accommodating with our song requests and the vibe was spot on.,4,2024-10-22,0.9037,,0.9037,POSITIVE,M008,4.0,25,0.15369999999999995,0.1999,False
R521,B521,High-quality entertainment. The lighting rig they brought added a whole new dimension to the venue. Everything ran smoothly and the crowd response was fantastic.,4,2025-07-17,0.8548,,0.8548,POSITIVE,M002,4.0,24,0.1048,0.1776,False
R522,B522,"Very enjoyable night. They stayed thirty minutes over schedule — for free — because the crowd demanded it. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-06-19,0.9037,,0.9037,POSITIVE,M151,4.0,32,0.15369999999999995,0.1377,False
R523,B523,"Fantastic night! Incredibly professional attitude from enquiry through to pack-down. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2024-08-19,0.9202,,0.9202,POSITIVE,M137,4.5,21,0.07979999999999998,0.1592,False
R524,B524,"Hit and miss. A solid performance, though it felt like they were playing it safe creatively. Good at times, but struggled to keep momentum after the break.",3,2025-09-12,0.701,,0.701,POSITIVE,M167,3.0,27,0.20099999999999996,0.0906,False
R525,B525,Best booking decision we ever made. Played three of our requested songs and arranged them beautifully. Professionalism from start to finish. Five stars without hesitation.,5,2025-01-11,0.9512,,0.9512,POSITIVE,M370,4.5,25,0.048799999999999955,0.2042,False
R526,B526,Best booking decision we ever made. The acoustic set during dinner was the perfect touch of elegance. Professionalism from start to finish. Five stars without hesitation.,5,2025-11-30,0.9578,,0.9578,POSITIVE,M096,4.333333333333333,26,0.042200000000000015,0.1843,False
R527,B527,What an incredible evening. Their original material was a real talking point among our guests. The setlist was perfectly curated for our audience. Highly recommended!,5,2026-01-06,0.923,,0.923,POSITIVE,M387,5.0,25,0.07699999999999996,0.2047,False
R528,B528,Their original material was a real talking point among our guests. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-04-15,0.875,,0.875,POSITIVE,M352,4.666666666666667,24,0.125,0.1777,False
R529,B529,"Hit and miss. A solid performance, though it felt like they were playing it safe creatively. Good at times, but struggled to keep momentum after the break.",3,2025-05-15,0.701,,0.701,POSITIVE,M048,3.4,27,0.20099999999999996,0.1089,False
R530,B530,High-quality entertainment. We were blown away by how well they adapted to different audience moods. Everything ran smoothly and the crowd response was fantastic.,4,2025-01-25,0.9088,,0.9088,POSITIVE,M264,3.6666666666666665,24,0.15880000000000005,0.1741,False
R531,B531,"Okay performance for the price point. Some technical issues in the first half, though they rallied well after the break. Wouldn't rush to rebook but wouldn't discourage others either.",3,2025-04-17,0.806,,0.806,POSITIVE,M188,4.333333333333333,29,0.30600000000000005,0.1035,False
R532,B532,Let down overall. Sound quality was poor throughout — muffled and unbalanced. The booking process was fine but the actual performance missed the mark.,2,2025-06-14,0.2327,,0.2327,NEGATIVE,M305,3.5,24,0.01730000000000001,0.0313,False
R533,B533,Superb performance from start to finish. They interacted warmly with guests of all ages and backgrounds. The guests couldn't stop complimenting the entertainment.,5,2024-07-05,0.9155,,0.9155,POSITIVE,M165,4.75,23,0.08450000000000002,0.1887,False
R534,B534,Mixed feelings. Started really strongly then seemed to lose the room halfway through. Sound check took longer than expected but the performance itself was reasonable.,3,2024-07-27,0.4802,,0.4802,NEUTRAL,M179,3.0,25,0.019799999999999984,0.0621,False
R535,B535,"Very enjoyable night. Perfectly punctual, impeccably presented, and artistically superb. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-01-23,0.9488,,0.9488,POSITIVE,M112,4.0,24,0.19879999999999998,0.2,False
R536,B536,"Fantastic night! Every single technical element was handled with care and expertise. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2025-08-21,0.9522,,0.9522,POSITIVE,M377,5.0,23,0.047799999999999954,0.1905,False
R537,B537,"Very enjoyable night. They interacted warmly with guests of all ages and backgrounds. The sound balance could have been slightly better, but the talent speaks for itself.",4,2024-07-23,0.9076,,0.9076,POSITIVE,M028,3.0,27,0.15759999999999996,0.1135,False
R538,B538,High-quality entertainment. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Everything ran smoothly and the crowd response was fantastic.,4,2026-04-12,0.9158,,0.9158,POSITIVE,M096,4.333333333333333,26,0.16579999999999995,0.1908,False
R539,B539,Great experience. Incredibly professional attitude from enquiry through to pack-down. They were accommodating with our song requests and the vibe was spot on.,4,2024-07-04,0.8124,,0.8124,POSITIVE,M051,3.75,23,0.06240000000000001,0.1387,False
R540,B540,High-quality entertainment. Played three of our requested songs and arranged them beautifully. Everything ran smoothly and the crowd response was fantastic.,4,2024-12-14,0.955,,0.955,POSITIVE,M089,4.5,21,0.20499999999999996,0.1508,False
R541,B541,Great experience. We were blown away by how well they adapted to different audience moods. They were accommodating with our song requests and the vibe was spot on.,4,2024-08-28,0.8676,,0.8676,POSITIVE,M162,4.0,28,0.11760000000000004,0.1851,False
R542,B542,Really great performance overall. The sound quality was absolutely crystal clear all night. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2025-10-26,0.9248,,0.9248,POSITIVE,M193,4.5,27,0.17479999999999996,0.191,False
R543,B543,"The volume levels were a bit inconsistent, though nothing that ruined the night. Communication was slow before the event and the performance itself was middle-of-the-road.",3,2024-08-15,0.6862,,0.6862,POSITIVE,M005,3.5,25,0.18620000000000003,0.0967,False
R544,B544,Worst booking I have ever made. Quality was drastically below what the demo videos suggested. The 'performance' was embarrassing for everyone.,4,2024-10-06,0.1141,,0.1141,NEGATIVE,M217,4.0,21,0.6359,0.015,False
R545,B545,"Some songs resonated really well, but others seemed rehearsed rather than felt. Some songs were great, others fell flat. I think a different setlist would have worked better for our audience.",3,2024-09-02,0.952,,0.952,POSITIVE,M373,4.0,31,0.45199999999999996,0.0809,False
R546,B546,"Very enjoyable night. They stayed thirty minutes over schedule — for free — because the crowd demanded it. The sound balance could have been slightly better, but the talent speaks for itself.",4,2024-12-16,0.9037,,0.9037,POSITIVE,M371,3.8,32,0.15369999999999995,0.1226,False
R547,B547,They stayed thirty minutes over schedule — for free — because the crowd demanded it. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-03-01,0.8787,,0.8787,POSITIVE,M184,4.75,28,0.12129999999999996,0.17,False
R548,B548,"Perfect in every way. The lighting rig they brought added a whole new dimension to the venue. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-10-17,0.879,,0.879,POSITIVE,M482,5.0,28,0.121,0.1724,False
R549,B549,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. The lighting rig they brought added a whole new dimension to the venue. Cannot recommend highly enough!,5,2026-04-29,0.2796,,0.2796,NEGATIVE,M270,4.75,34,0.7203999999999999,-0.0211,True
R550,B550,The performance lasted only 40 minutes despite booking a two-hour slot. Arrived late and the performance was below par. Wouldn't recommend for a formal event.,2,2025-01-20,0.3622,,0.3622,NEGATIVE,M216,3.0,25,0.11220000000000002,0.0567,False
R551,B551,Absolutely appalling. Sound quality was poor throughout — muffled and unbalanced. Do not book under any circumstances.,4,2025-08-08,0.1456,,0.1456,NEGATIVE,M042,4.0,17,0.6044,-0.0101,True
R552,B552,Really great performance overall. The sound quality was absolutely crystal clear all night. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2025-08-18,0.9248,,0.9248,POSITIVE,M290,4.0,27,0.17479999999999996,0.1986,False
R553,B553,The sound quality was absolutely crystal clear all night. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2024-08-26,0.8944,,0.8944,POSITIVE,M258,5.0,22,0.10560000000000003,0.1722,False
R554,B554,What an incredible evening. Played three of our requested songs and arranged them beautifully. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-06-20,0.959,,0.959,POSITIVE,M064,4.5,24,0.041000000000000036,0.2013,False
R555,B555,Great experience. The vocalist has an exceptional range and genuine stage presence. They were accommodating with our song requests and the vibe was spot on.,4,2024-11-19,0.8124,,0.8124,POSITIVE,M020,4.0,25,0.06240000000000001,0.1605,False
R556,B556,Average overall. Good talent but the pacing felt uneven — big peaks and then lulls. The talent is clearly there but the energy felt inconsistent throughout the evening.,3,2025-07-03,0.9572,,0.9572,POSITIVE,M064,4.5,28,0.45720000000000005,0.0696,False
R557,B557,One star is being generous. Did not honour the agreed performance schedule or break structure. Everything that could go wrong did go wrong.,4,2024-11-02,0.1138,,0.1138,NEGATIVE,M162,4.0,23,0.6362,0.0139,False
R558,B558,Excellent entertainment! We were blown away by how well they adapted to different audience moods. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2025-09-09,0.9562,,0.9562,POSITIVE,M470,4.0,27,0.20620000000000005,0.188,False
R559,B559,High-quality entertainment. Their original material was a real talking point among our guests. Everything ran smoothly and the crowd response was fantastic.,4,2025-01-07,0.9136,,0.9136,POSITIVE,M390,4.0,22,0.16359999999999997,0.1787,False
R560,B560,Enjoyed the performance very much. Their original material was a real talking point among our guests. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2025-08-03,0.894,,0.894,POSITIVE,M144,4.0,29,0.14400000000000002,0.1942,False
R561,B561,Exceptional talent. The vocalist has an exceptional range and genuine stage presence. They had the whole room on their feet within minutes. Truly memorable.,5,2025-05-13,0.8589,,0.8589,POSITIVE,M010,5.0,24,0.1411,0.1768,False
R562,B562,"Complete no-show for 40 minutes, then a shambolic performance. Multiple equipment failures that were never properly resolved. Avoid.",5,2024-11-20,0.306,,0.306,NEGATIVE,M104,5.0,18,0.694,-0.0182,True
R563,B563,"The vocalist has an exceptional range and genuine stage presence. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2026-04-22,0.7607,,0.7607,POSITIVE,M272,4.5,31,0.010700000000000043,0.0898,False
R564,B564,Their original material was a real talking point among our guests. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-10-13,0.875,,0.875,POSITIVE,M105,5.0,24,0.125,0.1791,False
R565,B565,The sound quality was absolutely crystal clear all night. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-04-18,0.8944,,0.8944,POSITIVE,M286,4.5,22,0.10560000000000003,0.1826,False
R566,B566,Outstanding! Seamlessly transitioned between genres to keep all demographics happy. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2026-04-29,0.9597,,0.9597,POSITIVE,M112,4.0,24,0.0403,0.1858,False
R567,B567,"Arrived a full hour early and set up without any fuss. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2025-11-10,0.8634,,0.8634,POSITIVE,M422,4.5,23,0.11339999999999995,0.162,False
R568,B568,"Very enjoyable night. We were blown away by how well they adapted to different audience moods. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-09-04,0.8996,,0.8996,POSITIVE,M156,3.0,30,0.14959999999999996,0.0876,False
R569,B569,Good performance and good attitude. The sound quality was absolutely crystal clear all night. Would appreciate a slightly more varied setlist next time.,4,2026-04-01,0.9427,,0.9427,POSITIVE,M022,4.0,23,0.19269999999999998,0.1913,False
R570,B570,Exceptional talent. Their original material was a real talking point among our guests. They had the whole room on their feet within minutes. Truly memorable.,5,2025-06-16,0.9102,,0.9102,POSITIVE,M404,4.5,25,0.08979999999999999,0.2073,False
R571,B571,Played three of our requested songs and arranged them beautifully. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-06-02,0.9402,,0.9402,POSITIVE,M137,4.5,23,0.059799999999999964,0.2021,False
R572,B572,Every single technical element was handled with care and expertise. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2024-09-17,0.9035,,0.9035,POSITIVE,M336,5.0,23,0.09650000000000003,0.1898,False
R573,B573,"Hit and miss. The volume levels were a bit inconsistent, though nothing that ruined the night. Good at times, but struggled to keep momentum after the break.",3,2025-04-04,0.4144,,0.4144,NEUTRAL,M276,3.0,27,0.08560000000000001,0.0558,False
R574,B574,Outstanding! They interacted warmly with guests of all ages and backgrounds. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-04-14,0.9506,,0.9506,POSITIVE,M231,5.0,25,0.0494,0.195,False
R575,B575,Really great performance overall. Their original material was a real talking point among our guests. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2024-11-05,0.919,,0.919,POSITIVE,M310,4.0,29,0.16900000000000004,0.1911,False
R576,B576,Great experience. The vocalist has an exceptional range and genuine stage presence. They were accommodating with our song requests and the vibe was spot on.,4,2024-06-24,0.8124,,0.8124,POSITIVE,M367,3.5,25,0.06240000000000001,0.1322,False
R577,B577,Exceptional talent. The vocalist has an exceptional range and genuine stage presence. They had the whole room on their feet within minutes. Truly memorable.,5,2025-04-20,0.8589,,0.8589,POSITIVE,M465,5.0,24,0.1411,0.1768,False
R578,B578,Best booking decision we ever made. Seamlessly transitioned between genres to keep all demographics happy. Professionalism from start to finish. Five stars without hesitation.,5,2024-11-24,0.9331,,0.9331,POSITIVE,M078,3.6666666666666665,24,0.06689999999999996,0.1706,False
R579,B579,Seamlessly transitioned between genres to keep all demographics happy. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-03-30,0.9156,,0.9156,POSITIVE,M355,4.666666666666667,22,0.08440000000000003,0.1769,False
R580,B580,"They interacted warmly with guests of all ages and backgrounds. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2024-06-19,0.9158,,0.9158,POSITIVE,M060,4.0,22,0.16579999999999995,0.1778,False
R581,B581,Great experience. Played three of our requested songs and arranged them beautifully. They were accommodating with our song requests and the vibe was spot on.,4,2024-10-26,0.9404,,0.9404,POSITIVE,M194,4.333333333333333,25,0.1904,0.1927,False
R582,B582,Superb performance from start to finish. The lighting rig they brought added a whole new dimension to the venue. The guests couldn't stop complimenting the entertainment.,5,2025-02-19,0.8397,,0.8397,POSITIVE,M304,4.5,26,0.1603,0.1684,False
R583,B583,Struggled to connect with the audience. Barely interacted with the audience and seemed disengaged. The energy just wasn't there on the night.,2,2026-04-09,0.4614,,0.4614,NEUTRAL,M473,2.0,22,0.21139999999999998,-0.0054,True
R584,B584,Wow. Just wow. Played three of our requested songs and arranged them beautifully. If I could give six stars I would. Guests are still talking about it.,5,2024-07-23,0.9644,,0.9644,POSITIVE,M413,5.0,27,0.035599999999999965,0.1638,False
R585,B585,Wow. Just wow. Seamlessly transitioned between genres to keep all demographics happy. If I could give six stars I would. Guests are still talking about it.,5,2025-06-29,0.9531,,0.9531,POSITIVE,M089,4.5,26,0.04690000000000005,0.1952,False
R586,B586,Did not honour the agreed performance schedule or break structure. Several guests left before the set finished. Not the outcome we were hoping for.,2,2024-09-28,0.3736,,0.3736,NEGATIVE,M112,4.0,24,0.12359999999999999,0.0527,False
R587,B587,"Average overall. Some technical issues in the first half, though they rallied well after the break. The talent is clearly there but the energy felt inconsistent throughout the evening.",3,2026-05-09,0.857,,0.857,POSITIVE,M379,3.0,29,0.357,0.0786,False
R588,B588,Exceptional talent. Incredibly professional attitude from enquiry through to pack-down. They had the whole room on their feet within minutes. Truly memorable.,5,2025-01-08,0.8589,,0.8589,POSITIVE,M482,5.0,22,0.1411,0.149,False
R589,B589,Really great performance overall. Every single technical element was handled with care and expertise. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2026-04-15,0.9277,,0.9277,POSITIVE,M214,4.0,28,0.17769999999999997,0.1972,False
R590,B590,"Perfect in every way. We were blown away by how well they adapted to different audience moods. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-03-29,0.9221,,0.9221,POSITIVE,M442,5.0,28,0.07789999999999997,0.1869,False
R591,B591,Very impressed overall. The lighting rig they brought added a whole new dimension to the venue. Communication beforehand was quick and clear. Performance delivered as promised.,4,2025-04-09,0.8951,,0.8951,POSITIVE,M022,4.0,26,0.1451,0.201,False
R592,B592,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Seamlessly transitioned between genres to keep all demographics happy. Cannot recommend highly enough!,5,2025-12-24,0.7186,,0.7186,POSITIVE,M315,4.0,30,0.2814,0.1038,False
R593,B593,Attitude was rude and dismissive when guests made requests. Ruined what should have been a special occasion. Completely unprofessional.,1,2024-07-18,0.1049,,0.1049,NEGATIVE,M219,1.0,19,0.1049,-0.1124,True
R594,B594,Superb performance from start to finish. Arrived a full hour early and set up without any fuss. The guests couldn't stop complimenting the entertainment.,5,2024-08-20,0.8629,,0.8629,POSITIVE,M363,5.0,24,0.1371,0.1767,False
R595,B595,Great experience. The sound quality was absolutely crystal clear all night. They were accommodating with our song requests and the vibe was spot on.,4,2026-03-17,0.8946,,0.8946,POSITIVE,M432,4.5,24,0.14459999999999995,0.1866,False
R596,B596,Wow. Just wow. They interacted warmly with guests of all ages and backgrounds. If I could give six stars I would. Guests are still talking about it.,5,2025-07-23,0.9417,,0.9417,POSITIVE,M199,5.0,27,0.05830000000000002,0.1852,False
R597,B597,"Average overall. Communication before the event took a while, but they delivered on the day. The talent is clearly there but the energy felt inconsistent throughout the evening.",3,2024-10-21,0.936,,0.936,POSITIVE,M288,2.5,28,0.43600000000000005,0.0292,False
R598,B598,They interacted warmly with guests of all ages and backgrounds. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-01-15,0.8889,,0.8889,POSITIVE,M034,5.0,23,0.11109999999999998,0.1813,False
R599,B599,Ignored our pre-agreed setlist and played entirely different material. Ruined what should have been a special occasion. Completely unprofessional.,5,2024-07-24,0.1841,,0.1841,NEGATIVE,M183,4.5,19,0.8159,-0.0167,True
R600,B600,Outstanding! We were blown away by how well they adapted to different audience moods. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2026-02-16,0.9437,,0.9437,POSITIVE,M377,5.0,28,0.05630000000000002,0.1773,False
